x,y,prob_default,orig_index
6.0555844,8.924666,0.3699147046138965,895
2.3161452,3.125052,0.23076977633007043,4857
1.9349275,6.113573,0.36029474363288266,2210
6.7869167,7.102217,0.23401242605458034,1982
7.4234486,-0.7136707,0.21234569615873844,3435
0.37626007,5.811271,0.2798648866572857,5601
8.3639965,2.1649508,0.20929580540579665,1169
7.0531397,5.24451,0.3101667111435075,4222
4.011117,0.28148636,0.502398922825298,4073
-0.54894567,6.6759543,0.3773927827810205,4320
4.669601,7.0496516,0.8720206239722841,2911
1.690308,11.854968,0.229472796366015,3986
3.6948426,0.018847993,0.49547061474841186,4204
9.134113,1.4328907,0.25601373689368784,1333
3.1580472,6.790575,0.796592215037737,5842
8.816238,1.3662313,0.5942683918228255,4094
7.8514605,1.074701,0.20529052307144574,656
3.5348294,10.47098,0.30972804279330257,3765
6.9475803,-1.8382213,0.3231723074466199,2877
4.697101,2.8681402,0.3144166250396269,3595
10.0325,5.519848,0.8918528375416974,1624
7.8301663,-1.6973087,0.6346862644538682,2641
4.339582,5.560049,0.31249875262211296,2746
8.202295,-0.30212876,0.23048520124809216,3873
3.796231,10.547339,0.3366824244576457,2213
9.889653,0.8736675,0.3592330351779938,4870
3.3262982,10.46503,0.42228833849856573,843
5.1624427,7.7865124,0.7635274095429939,2212
2.409619,7.1420965,0.32471493413814606,5772
5.166867,10.27199,0.4256569033908113,5624
5.7108035,10.40546,0.44956638458739645,5922
4.6573143,4.1462255,0.183555137035551,1761
3.9763486,11.079913,0.11665691673349088,950
6.649085,8.038932,0.21705627701615005,5530
7.0231457,3.660148,0.7425481036931619,432
2.3595212,5.7579055,0.4338321367155771,2196
5.7624564,10.218205,0.4336579194600078,3033
9.215543,1.2759049,0.32085708474302316,572
6.3765726,1.8417908,0.6660732283775387,4218
4.05084,5.772158,0.2549752921733015,2769
-1.8241816,5.229181,0.2168055699668872,1841
8.739639,1.7761613,0.1638525515861621,4581
3.3887308,10.8274,0.32987250574377214,3901
5.262261,10.238793,0.4165722509652054,1911
5.338869,7.476415,0.8614072115225965,4948
1.900618,4.6062675,0.3406881925916533,3869
8.242373,1.474683,0.2846915125847246,2017
10.271423,5.6429324,0.8623523166646252,1712
7.312807,5.292607,0.5366407490913652,1368
5.958477,5.367564,0.3102555637507938,2533
0.39695942,4.8993998,0.3185369113755315,1856
6.9059405,-1.8999472,0.21445365194371446,5464
9.515335,1.489523,0.41273029349933665,5881
4.729248,0.33662897,0.4137651105289217,4103
3.271345,-0.14566581,0.24870642574625892,856
4.505845,10.860102,0.4013601781993777,606
5.007011,9.025812,0.19643117424764397,2224
9.811779,5.715922,0.8615298734551231,5556
-1.9284267,5.2517614,0.39267866866349677,350
7.9698877,-0.8740543,0.20003661889094718,238
8.938202,0.53582793,0.2582521850758115,5923
3.4942682,11.117268,0.14410463680599703,3607
4.728751,3.0168273,0.19556429955427962,2798
-0.49118546,5.2865276,0.29885296949766776,3168
8.281312,0.87461436,0.3386628085851543,177
8.693342,0.8762178,0.40629675491796385,4719
9.960121,0.83596087,0.48598480435036634,4819
1.8676693,11.632123,0.31973184912079455,3207
3.0126004,5.577624,0.19901253458928572,5414
7.940444,-0.08105907,0.35159160234323655,1321
6.6521263,8.005291,0.38291494588654856,1822
4.4105053,0.26811513,0.29206464720966585,3234
9.638475,5.563968,0.7804767247947483,2405
6.204008,1.0071491,0.2787945914327474,4540
7.5048213,-0.7652728,0.2511678374480709,869
9.635708,1.6026851,0.35220306990488076,3442
2.3759527,6.0669475,0.3713913988472418,2571
8.444083,-0.8908069,0.3464592374027097,2674
4.3622603,0.26944578,0.3391015718449687,5489
6.3811517,0.9115672,0.40525535992758804,1509
0.36762577,4.962044,0.4125327169789004,1178
-0.7042512,6.842862,0.6425603710161414,797
4.4756064,-0.5060117,0.8048631577106045,5317
2.3676994,3.10496,0.1713298779394521,822
3.7071192,3.019525,0.16355369716549004,4755
7.9056253,-0.1218772,0.33035728116752044,5554
4.9957356,9.086304,0.34197227717123563,1318
5.7175055,5.5188513,0.25396202922555483,126
2.8904223,10.554624,0.3502322976195004,1277
3.7345982,3.122915,0.17233827775146437,2652
2.496739,10.180526,0.5894628110355138,5465
3.4139218,6.4039392,0.8279234992981525,802
3.6819954,3.1461709,0.18662306616108817,5168
2.0082152,6.08341,0.3396495202201797,2518
1.7481787,4.74163,0.37626620531719107,4446
1.8068976,6.094255,0.3470393209080141,2878
6.6420045,6.540335,0.24268536528019968,4100
3.7652326,0.39373332,0.2683701989235747,5750
6.659158,5.2409368,0.35816496430508166,5631
3.55027,10.657424,0.3284916221518161,4656
0.43976215,5.444124,0.28749083001468895,5132
9.949803,6.0257697,0.5555121541238234,504
2.2966487,12.071972,0.3575260984067647,3187
5.655045,10.021778,0.29137773675971385,2528
4.6912594,2.933287,0.3006108046346169,1738
0.11841539,4.7393866,0.30700830567089776,2740
6.919701,-1.8931546,0.29162689068335107,3438
6.2444305,9.291936,0.11158087890160263,4895
4.211322,1.025209,0.21998184917149216,3670
9.754583,5.9036093,0.7967317079331105,5384
1.8047013,11.929177,0.19403683734508298,5847
4.9182467,9.6738205,0.26116888318913634,643
7.1383615,-0.5147584,0.1215585675378708,1357
2.2139182,10.345633,0.5797348928707448,2486
6.8061066,8.884944,0.16958416061964418,3302
-0.47987774,6.556561,0.6152651559585929,1903
5.744609,10.404685,0.3834193660065204,416
6.9479494,-1.8745328,0.44266653829479063,3739
1.9177388,5.162304,0.4117111989102385,5915
9.412836,1.1430178,0.3486398782912612,5373
10.375798,5.5628886,0.8835517976203779,2898
9.957055,4.43606,0.8275438884374446,4443
7.186728,5.2673483,0.2666559716300077,4480
5.993996,5.3759785,0.22671699411964433,1705
4.70589,7.029816,0.7394380307344001,4434
9.818005,3.8829598,0.9038355680378602,4888
2.1522563,4.817662,0.4266101033602724,2246
3.926867,2.0133822,0.13761261413930964,3568
5.448043,9.276701,0.8074545581512745,4797
7.989263,2.171388,0.23517119352241836,4193
2.494174,3.1829996,0.38454516705034547,1198
5.539266,1.0673134,0.23608298315687365,2519
5.8888726,9.800655,0.349738772415265,3424
0.48438898,5.8742256,0.5493040935549456,1971
5.5761337,10.3462925,0.3723323769740209,4090
7.3982053,3.6061213,0.22525622152631708,3140
1.8253416,4.658849,0.4200422602628294,1988
-0.037027434,4.810143,0.38942255516357543,2315
5.677553,1.6682165,0.28551335277181694,2309
0.48304352,4.7945986,0.1399324718085894,2663
2.884237,6.2222524,0.5300944959398598,4541
8.322412,1.0746708,0.3331376451618274,4970
8.359153,1.1658939,0.21124155503400066,3589
9.873394,4.862665,0.7848080980943682,2341
9.533947,3.0268855,0.8448848918131878,555
5.789667,9.298344,0.3344408148260852,2961
3.6089425,10.398175,0.31191026193023025,395
6.136329,2.1439238,0.24701463050657746,2682
5.7504935,9.673813,0.3272216356422454,1205
1.6530437,11.00623,0.26320015901458604,1900
9.619257,2.404115,0.6623555511308319,4980
9.401874,1.5083609,0.2881523597561003,4784
8.428433,-0.9256336,0.4940503912765607,1176
8.731901,3.6671503,0.8506653016512021,5966
6.8996787,5.238035,0.19944496931392808,1995
2.8302636,6.9811096,0.7549511631493984,826
6.679954,1.6054876,0.4994984661891115,5588
9.482109,3.714846,0.757774373823401,4177
8.516555,0.519603,0.45089300496480234,4051
2.2736845,12.110216,0.3121147670342763,1593
4.6014395,5.199453,0.23600160818128899,5306
5.4242244,5.3666286,0.2505179743477985,2297
-1.7525647,5.606641,0.5165068275072675,179
5.41465,0.92880815,0.37902596714273656,4106
4.6367865,0.3420719,0.23326679894558544,3091
4.0589905,2.0190103,0.15686940476128142,5039
0.48413983,5.436851,0.23548870535801122,3323
-1.1800365,5.5855536,0.44958583942778113,307
7.285646,5.214343,0.4441697448571214,810
6.9865794,-1.7705444,0.48535769491886815,4603
1.8239273,11.788795,0.4424060740344091,486
6.383889,0.8765879,0.3804657840358095,2491
7.7820783,3.0751925,0.23838090258000882,4383
1.5567741,11.362272,0.342474844697833,3477
-1.6874075,5.1085134,0.28355826455126015,1767
5.1736317,5.7321277,0.20315542977239254,1770
2.5121953,6.8625865,0.1951301522079374,2472
2.4694147,5.4320154,0.2581509276451509,1538
3.3234916,4.944115,0.15409052261899256,573
4.1115527,0.9735964,0.16817032254236086,2266
6.7969723,7.261019,0.7238841223807061,2345
6.308695,0.9732157,0.40160203741095707,2897
4.534039,9.932253,0.2659757603003817,423
3.447916,10.170211,0.4512677575670341,5310
2.2748451,4.546144,0.3619498409403522,3874
3.1559205,4.5731244,0.30372667146029575,3279
3.347214,10.831533,0.2805508280905281,3748
3.9434133,2.2083502,0.17803910634436965,864
5.9502716,1.5580266,0.3570729394232465,5968
3.9533467,6.882817,0.5055669152892667,1431
-0.711196,6.819629,0.6153961130619934,2516
3.574554,10.155541,0.38224209557940747,1302
-1.8279177,5.1875725,0.1803564982442452,4868
5.250308,10.090107,0.3617531529453684,2814
7.4681735,1.1394498,0.09932332250723458,3953
9.802192,2.1612608,0.8433758104220835,4345
1.7916623,6.77046,0.38576561159741884,5048
2.5244114,6.0178046,0.221932905022576,5285
8.266702,2.3589594,0.2545108324292417,2396
2.9344697,6.20164,0.47120259950500115,801
5.216402,7.756087,0.7296566310190038,5234
8.283132,1.0013872,0.5286077123702502,2958
6.3550262,0.91731995,0.37111952383822117,5200
8.423167,1.6927311,0.25695794703483904,2169
9.583922,2.8968492,0.7677889063085359,3605
3.6512263,0.32863617,0.39093609255913775,1944
0.2389532,4.830601,0.19520543301488696,723
7.028739,4.9181304,0.2877068357594175,1920
5.4157624,0.8950108,0.35367082144110507,2971
5.577406,10.069472,0.34040544249914534,3414
5.831118,10.006404,0.468161737011716,5733
6.200217,9.481307,0.3619155575183664,1832
9.322777,0.49561015,0.3746188420308216,2601
8.406288,0.6470911,0.3409359136680907,4184
8.898298,-0.46134144,0.3707621941171167,1540
5.2917438,9.79487,0.2123869402644021,4126
6.0510607,1.5336394,0.18722239676257785,3342
4.541233,0.2702747,0.3506513931951729,2312
6.3217735,9.442328,0.281378484927515,3820
6.6886907,7.73384,0.7742769347534616,5018
9.465098,-0.07010686,0.679035797141377,5109
6.510963,8.577523,0.24732453266440968,1607
5.9141574,7.275549,0.8832554884432724,1577
6.6610885,5.916301,0.38877776895150973,3381
-1.6813933,5.958453,0.21334481488294968,4903
1.8392097,11.663539,0.2917673550391589,170
8.849241,0.37053353,0.3203216967555667,4461
4.4493613,7.403338,0.48687535092885,2076
8.428565,2.2120028,0.2804652537641625,1355
3.919623,11.407979,0.21051575214567894,2580
4.6249847,5.3294773,0.2431568701199137,3624
1.7844483,12.049768,0.3945579331078446,4506
4.542737,10.872546,0.1626468562628242,1717
4.056443,2.017906,0.2744566345349396,2763
6.910581,5.226941,0.3051502660518754,2048
3.4910192,6.168215,0.3783051310981429,4924
3.425773,10.077023,0.49720222590809693,2025
2.233458,6.7256994,0.30548311490755575,2560
2.4390268,3.1347568,0.31977670535038344,5732
2.3826263,6.8652077,0.21337838824564195,5473
2.806814,2.8931818,0.18703709326473308,847
9.20712,0.29752466,0.25246974681134726,300
-1.4830534,5.9919586,0.43778207375412315,5372
5.8612456,9.274777,0.27078106700792864,623
2.1153808,5.441015,0.4327982195481814,521
0.4486205,5.8096895,0.40051709524288354,3760
5.271897,10.022208,0.3125742059388646,4676
6.6288495,2.5034134,0.18553406197625236,4836
9.597809,0.079753295,0.1413848727445419,2742
0.7984863,4.9242077,0.28907922458794283,5638
8.002329,1.3587768,0.19424723599184227,3402
2.3778632,3.1056108,0.1811184382356998,3423
9.720875,5.7447996,0.7999558544115807,293
3.465882,8.6916275,0.3317819847943848,4680
3.516081,10.913692,0.20733340363798292,4241
5.4917235,10.080814,0.3303290124054016,718
6.0073237,1.4837133,0.20499809489270496,5948
-0.5119418,6.571722,0.6125700641091208,3870
0.5047148,5.8264914,0.2971645365939048,5021
9.515603,2.4285445,0.7152642040262751,2366
3.2455087,6.5450797,0.8298691756507449,4138
6.1840434,1.5146589,0.3795714585438932,2931
4.8013177,10.4499235,0.2122380027083505,5423
9.584392,0.018860662,0.4424773276364074,4530
9.898891,4.483589,0.9161663369413744,1881
2.8987076,10.161243,0.3400139873495799,1731
5.5303407,10.240171,0.3663530572927337,5557
7.158998,5.2595983,0.2529962173316824,2477
9.34832,2.6784446,0.6815426266824655,3035
5.9149184,5.614299,0.2397983920293597,2022
10.313584,5.5861993,0.8539960413240231,4637
2.233948,5.9904885,0.22715785425245322,5410
3.5832098,10.160113,0.3516321768512477,4223
2.443034,5.316093,0.2371855498648897,4341
2.2257426,10.412826,0.6386882327074359,3170
0.42050847,4.8354506,0.235424419466977,4572
5.8481297,1.1214576,0.601121471784648,4988
9.276377,0.972599,0.5174401805245461,2827
3.2367346,10.808842,0.2287973210825683,1723
6.586144,9.114529,0.1940947063407545,1427
0.15893768,4.500834,0.2998744012150142,5785
1.7194439,11.876967,0.3860975483770701,2999
1.6703469,5.39663,0.278103710826347,2441
1.5134766,11.460058,0.288017989599336,3236
8.574498,3.771948,0.8435777892524657,3512
8.325823,-1.3422832,0.46514653503916414,787
9.627638,-0.24274008,0.4049500515617053,3386
4.9519486,9.184689,0.35554313167066803,5398
5.323398,8.855666,0.3179040008748343,1883
7.7628164,4.262583,0.34187398604100105,587
3.4785318,11.594039,0.4366627449330151,4049
4.013089,9.945188,0.4021769092595821,5163
3.7608197,0.5945622,0.15871417508809216,2828
4.0035906,9.683643,0.30466021062529935,1777
-1.9637392,5.6292653,0.21900232275928366,2084
2.339886,11.949909,0.40920036854817476,1847
9.442991,5.481777,0.7236477580063788,1905
-1.2423775,5.313693,0.43018407013221593,4487
-1.2388605,5.6013412,0.4646810369258323,4871
5.7901573,10.206806,0.343397738115063,273
2.8568745,5.9119024,0.3623405961632961,4591
3.23948,4.571819,0.22186435105686578,4727
1.7805704,6.0581837,0.2640236375658974,978
2.2034612,10.106046,0.39028565174611446,3877
3.1843634,4.811516,0.14920533711510356,3286
2.4467752,3.1829047,0.24378061794536124,2569
-0.046115953,4.8209267,0.3240208740567384,1448
6.1858783,1.7484541,0.31601849668731974,113
5.9652557,9.426035,0.3262913502492216,5289
10.323021,5.7107906,0.7501514098469806,3280
8.85099,4.6035333,0.8383385779543291,2902
6.5750904,2.689681,0.1998006973964173,2936
10.162597,5.8383574,0.9059296396098476,2419
5.5881014,10.380171,0.42401489295378647,2702
6.386207,1.4578198,0.4314257086215985,1898
-0.82238525,5.706883,0.370967347973283,2825
8.862227,1.6766376,0.24913757220684685,1259
0.45326722,5.983511,0.27699458649901726,2955
6.9259777,5.1898355,0.29528514773647757,1929
6.604045,2.6906888,0.31798222010639765,1729
9.542606,2.4093282,0.7408747411864047,2831
6.178795,9.478385,0.41194777298790475,4020
9.629772,-0.16090187,0.4924252838642987,4939
9.704792,4.0630918,0.8102895273184642,2038
9.246942,0.7530378,0.5254501333975057,3042
3.8073034,6.8611145,0.6867193018893611,3824
4.320805,10.027604,0.30874275721986955,3990
10.025447,4.924438,0.9579523158766372,1752
8.352058,-0.8942732,0.2991375767436488,1417
0.44544,5.8281837,0.5089306423194923,5086
5.060276,1.5878234,0.326969002928505,804
3.9538329,0.3964421,0.3194977812157669,2077
1.7435882,4.7415614,0.27895349948006765,5003
9.591422,2.4245713,0.6837660828416402,2698
7.9762845,-1.6405741,0.4996659363353182,1413
-0.5568016,6.683707,0.4224878141213557,3721
9.2918625,0.4314233,0.37874542911752457,4775
0.45254436,4.672948,0.18431486221180227,3514
2.3224092,3.0777109,0.21155303608354198,5051
9.79617,5.880105,0.8962390797002076,830
8.078288,-1.59405,0.5448846823517255,3769
2.5841658,1.7840512,0.21799587992744754,1109
4.2828817,0.5037947,0.6091782135901306,870
3.893094,6.8480678,0.6740636147381235,2646
3.2477565,5.9655237,0.26542607814972585,1097
2.3397017,10.467899,0.6589987625897098,4869
9.774145,5.790496,0.8749115724321235,1394
5.8845873,2.0342672,0.30854638795636463,285
2.2921736,4.7913957,0.26900800035118183,5615
3.8015592,1.0456487,0.12186615322990874,5907
3.6559098,10.5457115,0.3449433046196069,5716
7.78679,-0.724175,0.38736535765515157,5946
1.6782166,4.7486453,0.2201348080094566,4515
6.7511077,3.0373938,0.1819807010698726,5771
6.9873886,4.8107796,0.459123686995031,4121
7.733274,-0.82176185,0.20053334035945297,1352
2.4409277,1.6855662,0.18655446173445359,5852
9.177912,5.7713833,0.6223555581391674,2468
5.38642,9.5261135,0.4025754687988266,5719
-1.8595116,5.180247,0.463737454592546,400
6.4608073,9.255271,0.1625708268052743,3962
5.536672,10.059879,0.34641653263615146,169
3.3943665,4.66832,0.2621544228309862,5889
3.3758302,-0.24673939,0.21389755785341763,3367
9.8008,5.7808495,0.8989589579915719,5718
5.8561063,1.0642838,0.31544623582151293,3362
1.8667792,6.166605,0.4323052872888794,5095
4.4690504,10.542578,0.3291315540796029,1698
2.4891586,6.2973943,0.3512368279062288,5458
3.4888215,10.837264,0.4724057201617219,325
8.1308775,1.0495625,0.1928436482188669,3819
5.0866184,9.747336,0.40337771726643806,684
8.361428,0.6053995,0.29239095156756884,4949
2.509575,1.7370878,0.19398893656108854,5823
5.3465886,1.2575749,0.3346982608308389,1482
3.406931,10.840657,0.44015048145033736,1779
1.8128712,11.647145,0.5106958812921286,5219
2.2438407,12.145461,0.3394351033282885,3072
4.2676964,5.1047506,0.13908416688431735,2323
6.7323847,3.0399623,0.31520297214470416,2231
4.0156336,5.146538,0.17439948226351315,1094
6.486513,8.530398,0.2606494635804219,471
6.774735,-1.7024232,0.11235715898726382,1262
2.049936,6.941496,0.2748581637209863,965
4.410635,5.7343225,0.19456305439401528,2317
5.824493,9.241687,0.3533381631848985,1021
0.15343955,4.8669286,0.4489153713818657,2185
6.4036813,1.469722,0.35238877974283384,5704
2.4830961,3.234984,0.22777925506519414,3166
3.761982,3.144369,0.1404281594392739,4317
6.4114337,2.0387144,0.7753097057982472,4473
2.4626095,3.193772,0.27102818412293356,1536
9.761948,5.282982,0.5867455010664383,3879
5.3441486,1.1711056,0.19097655626567867,2147
4.3306065,0.28068295,0.33841577691759284,3493
2.839946,10.545859,0.38905213954329737,4632
6.83277,8.861478,0.12585779811355693,3123
4.127929,10.607161,0.18433885060393881,4497
6.5478783,9.0549,0.15802872331495546,192
4.097099,0.4245299,0.1953505597050475,1067
10.31741,5.6282954,0.7837524088394646,1255
3.3640635,10.702902,0.35238555322329623,2920
2.0994654,5.4772987,0.5128500807408861,2351
6.6837063,1.3755375,0.682007993728858,3860
3.9306831,0.4993055,0.15925330258417142,1679
6.696174,5.2065735,0.3722122010025168,2279
4.692599,2.9658365,0.14116727780263638,4130
4.694244,2.9324405,0.28166193796427214,1689
3.983092,0.27838767,0.23927198731149335,4598
3.3964932,4.6584024,0.25857365151604755,3999
5.39205,9.607266,0.4102697170101684,378
8.085029,-0.9758631,0.34499831043650786,1495
9.521919,1.135915,0.3663190007389588,5743
6.010669,9.439725,0.21517834366918545,1961
4.416453,-0.58441436,0.5450197395098025,2806
8.181213,0.6822567,0.2681630594875658,1070
6.226823,7.0195384,0.8723321851352296,119
9.861598,4.984199,0.9027754165274807,28
0.3368731,6.017194,0.4549239963626549,868
3.512537,4.7992506,0.4852155010660102,2673
3.9365482,0.96536875,0.17386891507206126,4779
8.167504,0.14989956,0.2805356071697345,717
10.266619,5.655457,0.9122557642514191,3738
0.3374731,5.9203343,0.3623580076757414,1134
3.8660927,10.783767,0.30293975096502784,3062
8.213875,2.4797502,0.204210157538337,2876
3.9557374,5.7914968,0.32558223256992613,3002
1.5059577,4.665897,0.18923084626584252,4271
1.6414303,6.5050497,0.25741440261626886,716
-2.1031373,5.3814416,0.3529228852254193,5167
6.2666454,1.9313391,0.32578101546980903,5875
3.095843,4.105269,0.16026376151920935,5137
3.8788388,0.40048528,0.2050617782713326,5626
8.707269,0.45876062,0.3319546901706732,2204
6.9514794,3.4013908,0.2484659707202168,5393
8.71267,0.7912556,0.8052437152829937,3849
3.8683486,6.7603884,0.7193530756899268,1162
8.189535,0.92077446,0.18007678083710632,5616
1.9418273,6.16537,0.3181382515484356,5976
8.967554,4.611901,0.7592358988325647,4482
7.214074,-0.6185476,0.15199848323380855,1075
1.7854625,11.6417055,0.4433609815294822,629
1.7734948,11.895203,0.2587482131140668,4065
4.594878,7.0885687,0.7095432157777121,1569
2.0945513,5.411678,0.34769273523523553,5185
5.2806597,7.4970284,0.8754994366547154,3865
2.069321,5.7479744,0.3859046200215409,4994
-0.48844734,5.8091855,0.6061235395853548,5293
2.7052283,1.7651538,0.2911006501850655,4084
7.354921,-0.73703486,0.14744940531473535,5713
-0.8570071,5.6499677,0.32119033611301956,536
-1.2030556,5.4305964,0.43921788581195437,3656
1.2348988,6.4130373,0.2991434546722415,5664
9.633757,4.660553,0.5687736358522556,5590
6.157469,2.1926885,0.27309555312346157,3313
-1.8302016,5.209656,0.2832948301536203,3697
4.9379597,4.218214,0.8321188689114726,4658
9.345864,0.79803175,0.4614249579802882,2078
8.427096,-0.6392763,0.47546704434614745,1152
2.7890887,11.587844,0.42253188737204495,3050
2.4373837,6.3034854,0.35303660931709174,283
5.322665,7.4769144,0.7362201603316416,4588
3.4163716,10.711365,0.4869553603168313,1835
7.279128,5.3075438,0.25796212191711215,1711
3.4310658,10.695559,0.5154181838125586,4626
5.0823855,9.186377,0.30268195174210555,3534
8.998734,4.751666,0.8990226173553971,2348
3.3851047,11.530767,0.4935114919163681,3956
9.876288,5.610595,0.8613946941003009,493
1.6766623,6.662373,0.3727373159529088,2607
-1.5647539,5.647304,0.516272401509432,4742
0.4677075,4.9013386,0.20278939443384109,839
3.4505918,8.715322,0.30614970527421514,2700
2.380982,3.1240995,0.33206833225631954,4296
5.21441,10.1115465,0.5770120826422223,3615
6.955964,4.8590946,0.3116776329004793,4639
3.84298,11.59113,0.1673556258262356,4726
2.9128742,4.542603,0.23765046985189164,792
6.8173075,8.57081,0.1383070631665944,2604
5.200096,10.021453,0.1392147335748381,5422
7.4924903,-0.91750926,0.33185289699073456,5998
6.305896,1.5763321,0.33203011904311563,5149
7.528277,3.5742056,0.20651136355322314,4187
4.728259,2.9969013,0.196130710879901,2579
0.019456936,4.8140173,0.44136428480015594,1167
3.331762,-0.20799845,0.3206512626775405,4342
5.1647215,9.66883,0.2575008081166633,5514
4.8728905,5.342165,0.22265708596556,5558
9.36573,4.721317,0.9048491995719208,2683
-0.67365277,6.7867417,0.41689581693133065,4200
6.5712757,6.6106257,0.6629132075295994,4635
4.8386426,9.344027,0.4190306646562847,5445
9.290176,0.58432275,0.3785047367088661,1807
5.3897038,0.89293563,0.4820061635009095,1300
7.794555,-0.86318016,0.22340193010988446,4414
3.460682,9.930901,0.31613998370100543,1037
2.7706285,5.3431864,0.20877832358459814,1815
6.828201,-1.7480035,0.22267087323367524,2168
2.3959112,6.776373,0.21827679353550075,5049
1.9061829,5.214629,0.507189083915847,2648
6.6814065,6.3584948,0.29236939987569355,4387
3.8219128,0.35370252,0.2531662783082298,5299
9.546704,0.40066174,0.3220925031253916,4839
3.922565,5.645795,0.3229603592589973,1918
8.801248,0.6414966,0.5867176075381761,1611
9.260594,0.22996752,0.47547870235663986,1177
5.8759704,1.7595714,0.3644199574218716,3009
1.7486308,4.697459,0.2825669079784655,420
6.085559,1.7882886,0.19571184841906208,3504
7.065718,4.898358,0.2869697401025978,3018
1.7587829,5.1659966,0.3755935782458383,4288
6.5457973,2.7097087,0.11822480764872724,3368
6.2129006,1.2329488,0.37019906869368685,2531
5.8073235,9.497055,0.3641806664465038,948
4.3712897,5.7294908,0.24122695964606866,1651
1.6969659,4.920132,0.5589595138510717,297
5.869208,1.2587652,0.20972468089503882,4607
6.771358,3.477073,0.31461633492664304,4128
5.693812,1.7362787,0.3084583304265498,1064
6.3240376,1.63569,0.3640642872504516,2647
8.262642,0.34590697,0.3352457604940616,3419
4.6769934,2.9354482,0.231076717294787,3711
8.837406,0.04563017,0.5965130493368123,959
1.3895597,6.018011,0.2843730802600366,5508
6.448789,8.148674,0.3955868131481521,2275
5.330079,7.477086,0.8800176633028012,1221
3.165887,6.807078,0.8119829839351407,336
8.067859,-1.6070464,0.6497083012515068,3872
3.4314256,7.1089873,0.6862853434023519,5900
6.867318,4.7909646,0.3144587762136401,3204
6.3664865,8.566504,0.20818611780364724,1469
5.6989293,9.591431,0.23346571306379238,4136
7.8380384,1.5122609,0.12874783959412808,1879
2.2289138,10.391108,0.664982261700242,5654
6.824684,5.445134,0.37266159346874966,4729
3.2403295,10.632901,0.2966640892197257,2807
3.708483,3.1299725,0.16310905904070647,1366
3.9730186,8.540104,0.6510689985269343,1810
6.9054565,-1.8617698,0.2612856862132756,2790
3.2105377,-0.13968766,0.22282634568474322,4858
10.304431,5.5814686,0.9097489366211862,5796
5.0002203,4.241374,0.2562704904389562,773
0.6015265,5.8283153,0.2542505429923012,4403
3.1386664,4.5258975,0.31111576725938767,4876
6.3704095,8.910773,0.2117399435598429,1084
6.667036,8.011387,0.1649907629863369,3055
7.934197,1.5937831,0.18983862045405026,476
2.1010337,6.9615273,0.5142874059171624,3239
4.8431687,9.319374,0.4040206616035414,4796
10.217138,0.10392556,0.44095483564348265,1327
3.4462385,-0.30995488,0.20413760967109768,4087
9.864978,4.9995394,0.7869974558240342,3454
5.374618,1.0245509,0.22580491738559727,594
2.6015427,5.448903,0.15532137225886955,2675
8.176908,1.2157612,0.21698838276760174,1707
9.838586,0.7627462,0.37990155633878225,626
6.1247907,0.90778285,0.27590407217710294,5675
4.571727,4.014084,0.17639623072792482,5478
6.5799093,9.0779915,0.22365462535926306,4002
3.662441,11.555443,0.19122799833080364,816
9.707163,5.7422733,0.9180344898335927,2850
-0.5537633,6.641094,0.5206294456214571,5226
1.809015,11.887934,0.4061114046584049,815
10.612769,5.0761952,0.5066297133626466,2922
4.819968,4.1700234,0.2955484464967461,4411
6.744391,8.903586,0.1529770065313408,2782
4.877421,7.2825546,0.6707669008191407,5684
4.914129,9.286406,0.4668570611785304,3583
5.6277056,10.402557,0.3091021342509877,163
9.719244,5.8250084,0.8018412968447645,2365
6.612444,5.8160787,0.2669818306523691,3004
2.2300293,6.140317,0.3685926467501406,1616
9.552718,2.4311306,0.6668290880182512,4273
5.6685433,1.7354232,0.3656211303348645,937
2.4231389,3.1991296,0.1947439572582068,752
6.451214,2.3315027,0.17871694196886584,1102
5.3362646,9.432259,0.43636924751386225,4805
5.048375,10.422935,0.5493316008918996,4694
7.873185,2.6023126,0.41302099870862846,1214
1.762358,4.6599827,0.4019553734961629,685
-1.7858812,5.1619344,0.27009050124590456,2819
7.2276564,-0.6494122,0.2676835349195427,4368
9.505483,1.3906465,0.5589050332300886,66
4.578841,0.31341106,0.5132557058403994,4539
4.152065,5.718294,0.25502950960781356,5043
9.597048,5.5681405,0.9057664435259809,811
-1.6990162,5.1249723,0.523324288006597,1884
4.2027383,5.831792,0.19872911789566342,553
10.035183,0.10524798,0.27631117003175787,1328
-0.35267586,6.3993406,0.8130793122845053,4384
7.52272,-0.8344657,0.49591128860716943,4659
5.06444,8.408129,0.7032499198316182,5274
5.9373703,9.23225,0.30614480202643873,3852
3.170408,6.788258,0.8195107186495977,1334
4.1212935,0.26812813,0.3510291904676769,5017
9.316946,1.3949175,0.3013067796991253,1899
3.6502962,11.180624,0.2156924177957656,1986
4.8134727,10.20871,0.38157667676221174,5433
8.351124,0.7795728,0.21507585696448095,1484
-0.7079628,6.803017,0.5477973776673539,4335
3.8431334,6.279145,0.6197604374635778,1339
1.9545707,6.2160454,0.3406759770079205,5255
1.5156406,11.583379,0.1929341276380924,4590
0.5906334,5.5094166,0.2538760190177752,2070
1.993981,7.1137333,0.26998744101177297,2744
3.06273,2.0822425,0.15805495270472147,1422
9.572901,2.4259284,0.6990722665511556,1216
